ds,cutoff,y,RWD,AutoARIMA,AutoETS,Naive
2016-11-22,2016-10-31,170.18,152.16995,150.74,152.66074,150.74
2016-11-23,2016-10-31,170.55,152.25932,150.74,152.78078,150.74
2016-11-25,2016-10-31,172.08,152.3487,150.74,152.90082,150.74
2016-11-28,2016-10-31,172.67,152.43806,150.74,153.02086,150.74
2016-11-29,2016-10-31,175.13,152.52744,150.74,153.1409,150.74
2016-11-30,2016-11-29,175.35,175.24295,175.13,175.24759,175.13
2016-12-08,2016-11-29,173.67,175.35588,175.13,175.37906,175.13
2016-12-09,2016-11-29,175.39,175.46883,175.13,175.51053,175.13
2016-12-12,2016-11-29,173.74,175.58177,175.13,175.642,175.13
2016-12-13,2016-11-29,174.31,175.6947,175.13,175.77347,175.13
2016-12-14,2016-11-29,173.74,175.80765,175.13,175.90494,175.13
2016-12-15,2016-11-29,174.12,175.9206,175.13,176.0364,175.13
2016-12-16,2016-11-29,174.41,176.03352,175.13,176.16788,175.13
2016-12-19,2016-11-29,174.63,176.14647,175.13,176.29935,175.13
2016-12-20,2016-11-29,175.26,176.25941,175.13,176.43082,175.13
2016-12-21,2016-11-29,174.1,176.37234,175.13,176.56229,175.13
2016-12-22,2016-11-29,174.53,176.48529,175.13,176.69376,175.13
2016-12-23,2016-11-29,175.25,176.59824,175.13,176.82523,175.13
2016-12-27,2016-11-29,174.58,176.71117,175.13,176.9567,175.13
2016-12-28,2016-11-29,173.05,176.82411,175.13,177.08817,175.13
2016-12-29,2016-11-29,173.21,176.93706,175.13,177.21964,175.13
2016-12-30,2016-11-29,172.66,177.04999,175.13,177.3511,175.13
2017-01-03,2016-11-29,175.45,177.16293,175.13,177.48256,175.13
2017-01-04,2016-11-29,175.54,177.27588,175.13,177.61403,175.13
2017-01-25,2016-11-29,175.32,177.38881,175.13,177.7455,175.13
2017-11-10,2017-11-09,20.49,19.987906,19.988152,19.990013,19.99
2017-11-13,2017-11-09,19.02,19.98581,19.993967,19.990013,19.99
2017-11-14,2017-11-09,17.9,19.983715,19.994316,19.990013,19.99
2017-11-15,2017-11-09,18.26,19.981619,19.994068,19.990013,19.99
2017-11-16,2017-11-09,18.25,19.979525,19.994041,19.990013,19.99
2017-11-17,2017-11-09,18.21,19.977428,19.994051,19.990013,19.99
2017-11-20,2017-11-09,17.98,19.975334,19.994053,19.990013,19.99
2017-11-21,2017-11-09,17.83,19.973238,19.994053,19.990013,19.99
2017-11-22,2017-11-09,18.15,19.971144,19.994053,19.990013,19.99
2017-11-24,2017-11-09,18.19,19.969048,19.994053,19.990013,19.99
2017-11-27,2017-11-09,18.12,19.966953,19.994053,19.990013,19.99
2017-11-28,2017-11-09,18.41,19.964857,19.994053,19.990013,19.99
2017-11-29,2017-11-09,18.48,19.962763,19.994053,19.990013,19.99
2017-11-30,2017-11-09,18.29,19.960667,19.994053,19.990013,19.99
2017-12-01,2017-11-09,17.88,19.958572,19.994053,19.990013,19.99
2017-12-04,2017-11-09,17.95,19.956478,19.994053,19.990013,19.99
2017-12-05,2017-11-09,17.76,19.954382,19.994053,19.990013,19.99
2017-12-06,2017-11-09,17.66,19.952288,19.994053,19.990013,19.99
2017-12-07,2017-11-09,17.71,19.950191,19.994053,19.990013,19.99
2017-12-08,2017-11-09,17.71,19.948097,19.994053,19.990013,19.99
2017-12-11,2017-12-08,17.65,17.706066,17.664421,17.71,17.71
2017-12-12,2017-12-08,17.91,17.702133,17.630617,17.71,17.71
2017-12-13,2017-12-08,17.76,17.6982,17.57536,17.71,17.71
2017-12-14,2017-12-08,17.64,17.69427,17.533861,17.71,17.71
2017-12-15,2017-12-08,17.82,17.690336,17.487478,17.71,17.71
2017-12-18,2017-12-08,17.76,17.686403,17.433222,17.71,17.71
2017-12-19,2017-12-08,17.59,17.68247,17.381605,17.71,17.71
2017-12-20,2017-12-08,17.45,17.678537,17.33239,17.71,17.71
2017-12-21,2017-12-08,17.47,17.674604,17.282583,17.71,17.71
2017-12-22,2017-12-08,17.5,17.670671,17.233845,17.71,17.71
2017-12-26,2017-12-08,17.43,17.66674,17.184418,17.71,17.71
2017-12-27,2017-12-08,17.38,17.662807,17.135235,17.71,17.71
2017-12-28,2017-12-08,17.36,17.658875,17.086447,17.71,17.71
2017-12-29,2017-12-08,17.45,17.654942,17.037525,17.71,17.71
2018-01-02,2017-12-08,17.98,17.651009,16.988485,17.71,17.71
2018-01-03,2017-12-08,18.15,17.647076,16.939474,17.71,17.71
2018-01-04,2017-12-08,18.53,17.643143,16.89041,17.71,17.71
2018-01-05,2017-12-08,18.54,17.639212,16.84138,17.71,17.71
2018-01-08,2017-12-08,18.28,17.635279,16.792336,17.71,17.71
2018-01-09,2017-12-08,18.56,17.631346,16.743273,17.71,17.71
2018-01-10,2018-01-09,18.929,18.556816,18.552084,18.559973,18.56
2018-01-11,2018-01-09,19.02,18.553635,18.471935,18.559973,18.56
2018-01-12,2018-01-09,18.76,18.550451,18.424818,18.559973,18.56
2018-01-16,2018-01-09,18.21,18.54727,18.370089,18.559973,18.56
2018-01-17,2018-01-09,17.35,18.544086,18.3345,18.559973,18.56
2018-01-18,2018-01-09,16.77,18.540905,18.313194,18.559973,18.56
2018-01-19,2018-01-09,16.26,18.537722,18.262962,18.559973,18.56
2018-01-22,2018-01-09,16.17,18.534538,18.228392,18.559973,18.56
2018-01-23,2018-01-09,16.89,18.531357,18.198442,18.559973,18.56
2018-01-24,2018-01-09,16.44,18.528173,18.166111,18.559973,18.56
2018-01-25,2018-01-09,16.18,18.524992,18.134544,18.559973,18.56
2018-01-26,2018-01-09,16.13,18.521809,18.101322,18.559973,18.56
2018-01-29,2018-01-09,16.28,18.518627,18.066877,18.559973,18.56
2018-01-30,2018-01-09,15.95,18.515444,18.0349,18.559973,18.56
2018-01-31,2018-01-09,16.17,18.51226,18.001595,18.559973,18.56
2018-02-01,2018-01-09,16.02,18.509079,17.967918,18.559973,18.56
2018-02-02,2018-01-09,15.64,18.505896,17.934425,18.559973,18.56
2018-02-05,2018-01-09,14.91,18.502714,17.900879,18.559973,18.56
2018-02-06,2018-01-09,15.27,18.49953,17.867453,18.559973,18.56
2018-02-07,2018-01-09,15.25,18.49635,17.834118,18.559973,18.56
2017-11-10,2017-11-09,22.2,22.001553,22.00071,21.999975,22.0
2017-11-13,2017-11-09,24.05,22.003105,21.989399,21.999975,22.0
2017-11-14,2017-11-09,23.95,22.004658,22.021408,21.999975,22.0
2017-11-15,2017-11-09,23.85,22.00621,22.026722,21.999975,22.0
2017-11-16,2017-11-09,23.92,22.007763,21.85414,21.999975,22.0
2017-11-17,2017-11-09,23.66,22.009315,21.878141,21.999975,22.0
2017-11-20,2017-11-09,23.43,22.010868,21.866516,21.999975,22.0
2017-11-21,2017-11-09,23.35,22.01242,21.866516,21.999975,22.0
2017-11-22,2017-11-09,23.34,22.013973,21.866516,21.999975,22.0
2017-11-24,2017-11-09,23.35,22.015526,21.866516,21.999975,22.0
2017-11-27,2017-11-09,23.24,22.017078,21.866516,21.999975,22.0
2017-11-28,2017-11-09,23.35,22.018631,21.866516,21.999975,22.0
2017-11-29,2017-11-09,23.4,22.020184,21.866516,21.999975,22.0
2017-11-30,2017-11-09,23.5,22.021736,21.866516,21.999975,22.0
2017-12-01,2017-11-09,23.59,22.023289,21.866516,21.999975,22.0
2017-12-04,2017-11-09,23.63,22.024841,21.866516,21.999975,22.0
2017-12-05,2017-11-09,23.54,22.026394,21.866516,21.999975,22.0
2017-12-06,2017-11-09,23.4,22.027946,21.866516,21.999975,22.0
2017-12-07,2017-11-09,23.4,22.0295,21.866516,21.999975,22.0
2017-12-08,2017-11-09,23.43,22.031052,21.866516,21.999975,22.0
2017-12-11,2017-12-08,23.39,23.432701,23.426006,23.429996,23.43
2017-12-12,2017-12-08,23.77,23.435402,23.422163,23.429996,23.43
2017-12-13,2017-12-08,23.69,23.438105,23.420252,23.429996,23.43
2017-12-14,2017-12-08,23.42,23.440805,23.424227,23.429996,23.43
2017-12-15,2017-12-08,23.31,23.443506,23.430645,23.429996,23.43
2017-12-18,2017-12-08,23.28,23.446207,23.430412,23.429996,23.43
2017-12-19,2017-12-08,23.37,23.448908,23.42901,23.429996,23.43
2017-12-20,2017-12-08,23.1,23.451609,23.42901,23.429996,23.43
2017-12-21,2017-12-08,23.07,23.454311,23.42901,23.429996,23.43
2017-12-22,2017-12-08,23.4,23.457012,23.42901,23.429996,23.43
2017-12-26,2017-12-08,23.48,23.459713,23.42901,23.429996,23.43
2017-12-27,2017-12-08,23.47,23.462414,23.42901,23.429996,23.43
2017-12-28,2017-12-08,23.42,23.465115,23.42901,23.429996,23.43
2017-12-29,2017-12-08,23.39,23.467817,23.42901,23.429996,23.43
2018-01-02,2017-12-08,23.74,23.470518,23.42901,23.429996,23.43
2018-01-03,2017-12-08,23.58,23.473219,23.42901,23.429996,23.43
2018-01-04,2017-12-08,23.26,23.47592,23.42901,23.429996,23.43
2018-01-05,2017-12-08,23.75,23.47862,23.42901,23.429996,23.43
2018-01-08,2017-12-08,23.56,23.481321,23.42901,23.429996,23.43
2018-01-09,2017-12-08,23.24,23.484024,23.42901,23.429996,23.43
2018-01-10,2018-01-09,23.32,23.242504,23.241165,23.240032,23.24
2018-01-11,2018-01-09,23.23,23.245008,23.225958,23.240032,23.24
2018-01-12,2018-01-09,23.19,23.247513,23.233187,23.240032,23.24
2018-01-16,2018-01-09,23.08,23.250015,23.246933,23.240032,23.24
2018-01-17,2018-01-09,23.21,23.25252,23.224733,23.240032,23.24
2018-01-18,2018-01-09,22.99,23.255024,23.23332,23.240032,23.24
2018-01-19,2018-01-09,23.05,23.257528,23.247831,23.240032,23.24
2018-01-22,2018-01-09,23.17,23.260033,23.247831,23.240032,23.24
2018-01-23,2018-01-09,23.6,23.262537,23.247831,23.240032,23.24
2018-01-24,2018-01-09,23.65,23.26504,23.247831,23.240032,23.24
2018-01-25,2018-01-09,23.6,23.267544,23.247831,23.240032,23.24
2018-01-26,2018-01-09,23.85,23.270048,23.247831,23.240032,23.24
2018-01-29,2018-01-09,23.44,23.272552,23.247831,23.240032,23.24
2018-01-30,2018-01-09,23.11,23.275057,23.247831,23.240032,23.24
2018-01-31,2018-01-09,23.03,23.277561,23.247831,23.240032,23.24
2018-02-01,2018-01-09,22.84,23.280064,23.247831,23.240032,23.24
2018-02-02,2018-01-09,22.52,23.282568,23.247831,23.240032,23.24
2018-02-05,2018-01-09,21.63,23.285072,23.247831,23.240032,23.24
2018-02-06,2018-01-09,21.59,23.287577,23.247831,23.240032,23.24
2018-02-07,2018-01-09,21.97,23.290081,23.247831,23.240032,23.24
2017-11-10,2017-11-09,73.77,73.04681,73.02,73.020004,73.02
2017-11-13,2017-11-09,72.85,73.073616,73.02,73.020004,73.02
2017-11-14,2017-11-09,71.15,73.10043,73.02,73.020004,73.02
2017-11-15,2017-11-09,71.81,73.12724,73.02,73.020004,73.02
2017-11-16,2017-11-09,72.41,73.15405,73.02,73.020004,73.02
2017-11-17,2017-11-09,72.44,73.18086,73.02,73.020004,73.02
2017-11-20,2017-11-09,72.13,73.20768,73.02,73.020004,73.02
2017-11-21,2017-11-09,72.51,73.23449,73.02,73.020004,73.02
2017-11-22,2017-11-09,72.82,73.2613,73.02,73.020004,73.02
2017-11-24,2017-11-09,72.46,73.28811,73.02,73.020004,73.02
2017-11-27,2017-11-09,71.7,73.31492,73.02,73.020004,73.02
2017-11-28,2017-11-09,72.59,73.341736,73.02,73.020004,73.02
2017-11-29,2017-11-09,73.67,73.368546,73.02,73.020004,73.02
2017-11-30,2017-11-09,74.78,73.395355,73.02,73.020004,73.02
2017-12-01,2017-11-09,75.34,73.422165,73.02,73.020004,73.02
2017-12-04,2017-11-09,73.09,73.448975,73.02,73.020004,73.02
2017-12-05,2017-11-09,73.29,73.47579,73.02,73.020004,73.02
2017-12-06,2017-11-09,73.29,73.5026,73.02,73.020004,73.02
2017-12-07,2017-11-09,72.72,73.52941,73.02,73.020004,73.02
2017-12-08,2017-11-09,74.22,73.55622,73.02,73.020004,73.02
2017-12-11,2017-12-08,75.88,74.24736,74.22,74.21985,74.22
2017-12-12,2017-12-08,76.09,74.27471,74.22,74.21985,74.22
2017-12-13,2017-12-08,76.58,74.30207,74.22,74.21985,74.22
2017-12-14,2017-12-08,74.34,74.32943,74.22,74.21985,74.22
2017-12-15,2017-12-08,75.57,74.35678,74.22,74.21985,74.22
2017-12-18,2017-12-08,75.13,74.38414,74.22,74.21985,74.22
2017-12-19,2017-12-08,74.35,74.4115,74.22,74.21985,74.22
2017-12-20,2017-12-08,74.01,74.43885,74.22,74.21985,74.22
2017-12-21,2017-12-08,73.02,74.46621,74.22,74.21985,74.22
2017-12-22,2017-12-08,72.71,74.49356,74.22,74.21985,74.22
2017-12-26,2017-12-08,72.7,74.52092,74.22,74.21985,74.22
2017-12-27,2017-12-08,72.98,74.54828,74.22,74.21985,74.22
2017-12-28,2017-12-08,72.48,74.57563,74.22,74.21985,74.22
2017-12-29,2017-12-08,71.64,74.60299,74.22,74.21985,74.22
2018-01-02,2017-12-08,74.1,74.63035,74.22,74.21985,74.22
2018-01-03,2017-12-08,74.66,74.6577,74.22,74.21985,74.22
2018-01-04,2017-12-08,73.9,74.68506,74.22,74.21985,74.22
2018-01-05,2017-12-08,74.52,74.71242,74.22,74.21985,74.22
2018-01-08,2017-12-08,74.4,74.73977,74.22,74.21985,74.22
2018-01-09,2017-12-08,78.1,74.76713,74.22,74.21985,74.22
2018-01-10,2018-01-09,78.71,78.13005,78.1,78.17377,78.1
2018-01-11,2018-01-09,79.06,78.160095,78.1,78.24792,78.1
2018-01-12,2018-01-09,79.02,78.19015,78.1,78.322075,78.1
2018-01-16,2018-01-09,80.25,78.22019,78.1,78.396225,78.1
2018-01-17,2018-01-09,81.74,78.250244,78.1,78.47038,78.1
2018-01-18,2018-01-09,81.17,78.28029,78.1,78.54453,78.1
2018-01-19,2018-01-09,80.98,78.31034,78.1,78.61868,78.1
2018-01-22,2018-01-09,81.41,78.340385,78.1,78.69284,78.1
2018-01-23,2018-01-09,80.95,78.37044,78.1,78.76699,78.1
2018-01-24,2018-01-09,81.3,78.40048,78.1,78.84115,78.1
2018-01-25,2018-01-09,81.19,78.430534,78.1,78.9153,78.1
2018-01-26,2018-01-09,85.46,78.46058,78.1,78.989456,78.1
2018-01-29,2018-01-09,88.8,78.49063,78.1,79.06361,78.1
2018-01-30,2018-01-09,87.29,78.520676,78.1,79.137764,78.1
2018-01-31,2018-01-09,83.8,78.55073,78.1,79.211914,78.1
2018-02-01,2018-01-09,83.49,78.58077,78.1,79.28607,78.1
2018-02-02,2018-01-09,81.73,78.610825,78.1,79.36022,78.1
2018-02-05,2018-01-09,78.37,78.64087,78.1,79.43438,78.1
2018-02-06,2018-01-09,80.38,78.67092,78.1,79.50853,78.1
2018-02-07,2018-01-09,82.76,78.700966,78.1,79.58269,78.1
2017-11-10,2017-11-09,53.28,51.787663,51.78,51.794598,51.78
2017-11-13,2017-11-09,52.97,51.795322,51.78,51.794506,51.78
2017-11-14,2017-11-09,54.12,51.802986,51.78,51.794415,51.78
2017-11-15,2017-11-09,52.53,51.81065,51.78,51.79433,51.78
2017-11-16,2017-11-09,53.67,51.818314,51.78,51.79425,51.78
2017-11-17,2017-11-09,53.72,51.825974,51.78,51.79417,51.78
2017-11-20,2017-11-09,54.24,51.833637,51.78,51.794094,51.78
2017-11-21,2017-11-09,53.52,51.8413,51.78,51.794025,51.78
2017-11-22,2017-11-09,53.65,51.848965,51.78,51.793957,51.78
2017-11-24,2017-11-09,53.65,51.856625,51.78,51.79389,51.78
2017-11-27,2017-11-09,54.05,51.86429,51.78,51.79383,51.78
2017-11-28,2017-11-09,54.84,51.871952,51.78,51.79377,51.78
2017-11-29,2017-11-09,56.34,51.879616,51.78,51.793713,51.78
2017-11-30,2017-11-09,56.56,51.887276,51.78,51.79366,51.78
2017-12-01,2017-11-09,56.46,51.89494,51.78,51.793606,51.78
2017-12-04,2017-11-09,57.86,51.902603,51.78,51.793556,51.78
2017-12-05,2017-11-09,57.25,51.910267,51.78,51.79351,51.78
2017-12-06,2017-11-09,57.41,51.917927,51.78,51.793465,51.78
2017-12-07,2017-11-09,56.69,51.92559,51.78,51.79342,51.78
2017-12-08,2017-11-09,55.84,51.933254,51.78,51.79338,51.78
2017-12-11,2017-12-08,55.89,55.850872,55.84,55.879486,55.84
2017-12-12,2017-12-08,56.06,55.86174,55.84,55.879765,55.84
2017-12-13,2017-12-08,56.47,55.872612,55.84,55.880028,55.84
2017-12-14,2017-12-08,56.13,55.88348,55.84,55.880276,55.84
2017-12-15,2017-12-08,56.89,55.894352,55.84,55.880512,55.84
2017-12-18,2017-12-08,57.8,55.90522,55.84,55.880737,55.84
2017-12-19,2017-12-08,57.63,55.916092,55.84,55.88095,55.84
2017-12-20,2017-12-08,58.76,55.926964,55.84,55.881153,55.84
2017-12-21,2017-12-08,59.53,55.93783,55.84,55.881348,55.84
2017-12-22,2017-12-08,60.13,55.948704,55.84,55.88153,55.84
2017-12-26,2017-12-08,60.12,55.95957,55.84,55.881702,55.84
2017-12-27,2017-12-08,60.18,55.970444,55.84,55.881866,55.84
2017-12-28,2017-12-08,59.55,55.981316,55.84,55.882023,55.84
2017-12-29,2017-12-08,59.29,55.992184,55.84,55.88217,55.84
2018-01-02,2017-12-08,59.04,56.003056,55.84,55.882313,55.84
2018-01-03,2017-12-08,58.73,56.013924,55.84,55.882446,55.84
2018-01-04,2017-12-08,59.41,56.024796,55.84,55.882572,55.84
2018-01-05,2017-12-08,59.92,56.035664,55.84,55.882694,55.84
2018-01-08,2017-12-08,60.12,56.046535,55.84,55.88281,55.84
2018-01-09,2017-12-08,59.32,56.057407,55.84,55.882915,55.84
2018-01-10,2018-01-09,58.63,59.333504,59.32,59.352264,59.32
2018-01-11,2018-01-09,58.09,59.34701,59.32,59.35255,59.32
2018-01-12,2018-01-09,57.85,59.360516,59.32,59.352825,59.32
2018-01-16,2018-01-09,58.43,59.374023,59.32,59.353085,59.32
2018-01-17,2018-01-09,59.12,59.387527,59.32,59.353333,59.32
2018-01-18,2018-01-09,58.66,59.401035,59.32,59.353565,59.32
2018-01-19,2018-01-09,59.11,59.41454,59.32,59.353786,59.32
2018-01-22,2018-01-09,59.77,59.428043,59.32,59.354,59.32
2018-01-23,2018-01-09,59.79,59.44155,59.32,59.354202,59.32
2018-01-24,2018-01-09,59.72,59.455055,59.32,59.354393,59.32
2018-01-25,2018-01-09,60.14,59.468563,59.32,59.354572,59.32
2018-01-26,2018-01-09,60.2,59.482067,59.32,59.354744,59.32
2018-01-29,2018-01-09,59.58,59.495575,59.32,59.354908,59.32
2018-01-30,2018-01-09,58.58,59.50908,59.32,59.355064,59.32
2018-01-31,2018-01-09,58.49,59.522583,59.32,59.355213,59.32
2018-02-01,2018-01-09,57.88,59.53609,59.32,59.355354,59.32
2018-02-02,2018-01-09,55.95,59.549595,59.32,59.355488,59.32
2018-02-05,2018-01-09,54.01,59.563103,59.32,59.355614,59.32
2018-02-06,2018-01-09,55.78,59.576607,59.32,59.355736,59.32
2018-02-07,2018-01-09,54.65,59.590115,59.32,59.35585,59.32
2017-11-10,2017-11-09,31.73,31.806286,31.79,31.790043,31.79
2017-11-13,2017-11-09,31.66,31.822573,31.79,31.790043,31.79
2017-11-14,2017-11-09,31.7,31.838858,31.79,31.790043,31.79
2017-11-15,2017-11-09,31.32,31.855143,31.79,31.790043,31.79
2017-11-16,2017-11-09,31.65,31.871428,31.79,31.790043,31.79
2017-11-17,2017-11-09,31.63,31.887714,31.79,31.790043,31.79
2017-11-20,2017-11-09,31.73,31.904,31.79,31.790043,31.79
2017-11-21,2017-11-09,31.93,31.920284,31.79,31.790043,31.79
2017-11-22,2017-11-09,31.8,31.936571,31.79,31.790043,31.79
2017-11-24,2017-11-09,31.85,31.952856,31.79,31.790043,31.79
2017-11-27,2017-11-09,32.05,31.969141,31.79,31.790043,31.79
2017-11-28,2017-11-09,32.44,31.985426,31.79,31.790043,31.79
2017-11-29,2017-11-09,32.48,32.001713,31.79,31.790043,31.79
2017-11-30,2017-11-09,32.39,32.017998,31.79,31.790043,31.79
2017-12-01,2017-11-09,31.85,32.034283,31.79,31.790043,31.79
2017-12-04,2017-11-09,32.21,32.050568,31.79,31.790043,31.79
2017-12-05,2017-11-09,32.24,32.066853,31.79,31.790043,31.79
2017-12-06,2017-11-09,31.67,32.08314,31.79,31.790043,31.79
2017-12-07,2017-11-09,31.73,32.099426,31.79,31.790043,31.79
2017-12-08,2017-11-09,32.35,32.11571,31.79,31.790043,31.79
2017-12-11,2017-12-08,32.57,32.366478,32.35,32.349937,32.35
2017-12-12,2017-12-08,32.64,32.382954,32.35,32.349937,32.35
2017-12-13,2017-12-08,32.29,32.399433,32.35,32.349937,32.35
2017-12-14,2017-12-08,31.81,32.41591,32.35,32.349937,32.35
2017-12-15,2017-12-08,32.05,32.43239,32.35,32.349937,32.35
2017-12-18,2017-12-08,32.32,32.448864,32.35,32.349937,32.35
2017-12-19,2017-12-08,32.26,32.465343,32.35,32.349937,32.35
2017-12-20,2017-12-08,32.42,32.481823,32.35,32.349937,32.35
2017-12-21,2017-12-08,32.3,32.4983,32.35,32.349937,32.35
2017-12-22,2017-12-08,32.38,32.51478,32.35,32.349937,32.35
2017-12-26,2017-12-08,32.38,32.531254,32.35,32.349937,32.35
2017-12-27,2017-12-08,32.35,32.547733,32.35,32.349937,32.35
2017-12-28,2017-12-08,32.3,32.56421,32.35,32.349937,32.35
2017-12-29,2017-12-08,31.99,32.58069,32.35,32.349937,32.35
2018-01-02,2017-12-08,32.62,32.597164,32.35,32.349937,32.35
2018-01-03,2017-12-08,33.42,32.613644,32.35,32.349937,32.35
2018-01-04,2017-12-08,33.76,32.630123,32.35,32.349937,32.35
2018-01-05,2017-12-08,33.64,32.6466,32.35,32.349937,32.35
2018-01-08,2017-12-08,33.77,32.66308,32.35,32.349937,32.35
2018-01-09,2017-12-08,33.65,32.679554,32.35,32.349937,32.35
2018-01-10,2018-01-09,33.33,33.667263,33.65,33.66754,33.65
2018-01-11,2018-01-09,33.76,33.684525,33.65,33.684868,33.65
2018-01-12,2018-01-09,34.66,33.701786,33.65,33.70219,33.65
2018-01-16,2018-01-09,34.41,33.719048,33.65,33.719517,33.65
2018-01-17,2018-01-09,34.83,33.73631,33.65,33.736843,33.65
2018-01-18,2018-01-09,34.85,33.75357,33.65,33.754166,33.65
2018-01-19,2018-01-09,34.66,33.770832,33.65,33.771492,33.65
2018-01-22,2018-01-09,34.71,33.788094,33.65,33.78882,33.65
2018-01-23,2018-01-09,34.56,33.805355,33.65,33.80614,33.65
2018-01-24,2018-01-09,34.12,33.82262,33.65,33.823467,33.65
2018-01-25,2018-01-09,33.81,33.83988,33.65,33.840794,33.65
2018-01-26,2018-01-09,34.38,33.857143,33.65,33.858116,33.65
2018-01-29,2018-01-09,34.25,33.874405,33.65,33.875443,33.65
2018-01-30,2018-01-09,32.33,33.891666,33.65,33.892765,33.65
2018-01-31,2018-01-09,31.22,33.908928,33.65,33.91009,33.65
2018-02-01,2018-01-09,31.69,33.92619,33.65,33.927418,33.65
2018-02-02,2018-01-09,31.28,33.94345,33.65,33.94474,33.65
2018-02-05,2018-01-09,29.78,33.960712,33.65,33.962067,33.65
2018-02-06,2018-01-09,29.8,33.977974,33.65,33.979393,33.65
2018-02-07,2018-01-09,29.82,33.995235,33.65,33.996716,33.65
2017-11-10,2017-11-09,42.66,42.121304,42.108944,42.11,42.11
2017-11-13,2017-11-09,43.57,42.132607,42.108944,42.11,42.11
2017-11-14,2017-11-09,43.0,42.143906,42.108944,42.11,42.11
2017-11-15,2017-11-09,42.86,42.15521,42.108944,42.11,42.11
2017-11-16,2017-11-09,43.6,42.16651,42.108944,42.11,42.11
2017-11-17,2017-11-09,43.88,42.177814,42.108944,42.11,42.11
2017-11-20,2017-11-09,44.88,42.189117,42.108944,42.11,42.11
2017-11-21,2017-11-09,44.97,42.200417,42.108944,42.11,42.11
2017-11-22,2017-11-09,44.29,42.21172,42.108944,42.11,42.11
2017-11-24,2017-11-09,44.46,42.223022,42.108944,42.11,42.11
2017-11-27,2017-11-09,44.17,42.234325,42.108944,42.11,42.11
2017-11-28,2017-11-09,44.92,42.24563,42.108944,42.11,42.11
2017-11-29,2017-11-09,43.81,42.256927,42.108944,42.11,42.11
2017-11-30,2017-11-09,43.09,42.26823,42.108944,42.11,42.11
2017-12-01,2017-11-09,42.79,42.279533,42.108944,42.11,42.11
2017-12-04,2017-11-09,43.05,42.290836,42.108944,42.11,42.11
2017-12-05,2017-11-09,42.8,42.30214,42.108944,42.11,42.11
2017-12-06,2017-11-09,42.15,42.31344,42.108944,42.11,42.11
2017-12-07,2017-11-09,42.02,42.32474,42.108944,42.11,42.11
2017-12-08,2017-11-09,42.02,42.336044,42.108944,42.11,42.11
2017-12-11,2017-12-08,41.67,42.031044,42.020245,42.02,42.02
2017-12-12,2017-12-08,41.53,42.042088,42.020245,42.02,42.02
2017-12-13,2017-12-08,41.4,42.053127,42.020245,42.02,42.02
2017-12-14,2017-12-08,40.81,42.06417,42.020245,42.02,42.02
2017-12-15,2017-12-08,40.95,42.075214,42.020245,42.02,42.02
2017-12-18,2017-12-08,42.15,42.086258,42.020245,42.02,42.02
2017-12-19,2017-12-08,42.49,42.097298,42.020245,42.02,42.02
2017-12-20,2017-12-08,42.52,42.10834,42.020245,42.02,42.02
2017-12-21,2017-12-08,42.16,42.119385,42.020245,42.02,42.02
2017-12-22,2017-12-08,42.02,42.13043,42.020245,42.02,42.02
2017-12-26,2017-12-08,41.8,42.14147,42.020245,42.02,42.02
2017-12-27,2017-12-08,41.31,42.15251,42.020245,42.02,42.02
2017-12-28,2017-12-08,41.38,42.163555,42.020245,42.02,42.02
2017-12-29,2017-12-08,40.99,42.1746,42.020245,42.02,42.02
2018-01-02,2017-12-08,41.8,42.185642,42.020245,42.02,42.02
2018-01-03,2017-12-08,42.82,42.196682,42.020245,42.02,42.02
2018-01-04,2017-12-08,44.14,42.207726,42.020245,42.02,42.02
2018-01-05,2017-12-08,44.01,42.21877,42.020245,42.02,42.02
2018-01-08,2017-12-08,44.22,42.229813,42.020245,42.02,42.02
2018-01-09,2017-12-08,44.05,42.240856,42.020245,42.02,42.02
2018-01-10,2018-01-09,43.0,44.062504,44.03978,44.05002,44.05
2018-01-11,2018-01-09,44.19,44.07501,44.03978,44.05002,44.05
2018-01-12,2018-01-09,44.07,44.087513,44.03978,44.05002,44.05
2018-01-16,2018-01-09,44.19,44.100014,44.03978,44.05002,44.05
2018-01-17,2018-01-09,44.03,44.11252,44.03978,44.05002,44.05
2018-01-18,2018-01-09,43.86,44.125023,44.03978,44.05002,44.05
2018-01-19,2018-01-09,43.15,44.137527,44.03978,44.05002,44.05
2018-01-22,2018-01-09,43.29,44.150032,44.03978,44.05002,44.05
2018-01-23,2018-01-09,43.38,44.162537,44.03978,44.05002,44.05
2018-01-24,2018-01-09,44.16,44.17504,44.03978,44.05002,44.05
2018-01-25,2018-01-09,43.16,44.187542,44.03978,44.05002,44.05
2018-01-26,2018-01-09,43.49,44.200047,44.03978,44.05002,44.05
2018-01-29,2018-01-09,43.02,44.21255,44.03978,44.05002,44.05
2018-01-30,2018-01-09,42.7,44.225056,44.03978,44.05002,44.05
2018-01-31,2018-01-09,42.41,44.23756,44.03978,44.05002,44.05
2018-02-01,2018-01-09,42.43,44.250065,44.03978,44.05002,44.05
2018-02-02,2018-01-09,41.0,44.26257,44.03978,44.05002,44.05
2018-02-05,2018-01-09,39.54,44.27507,44.03978,44.05002,44.05
2018-02-06,2018-01-09,41.86,44.287575,44.03978,44.05002,44.05
